placement_id,academic_year,student_id,company_id,offer_status,offered_ctc_lpa,primary_skill_at_hire,had_ai_data_skill
PLACE_00997,2023,USN_2025_197,COMP_013,Placed,7.00,PYTHON,1
PLACE_00998,2020,USN_2025_048,COMP_009,Placed,20.00,PYTHON,1
PLACE_00999,2023,USN_2025_165,COMP_013,Placed,7.00,PYTHON,1
PLACE_01000,2022,USN_2025_213,COMP_012,Placed,8.50,SQL,1
PLACE_01001,2025,USN_2025_404,COMP_013,Placed,7.00,PYTHON,1
PLACE_01002,2020,USN_2025_318,COMP_013,Placed,7.00,PYTHON,1
PLACE_01003,2023,USN_2025_197,COMP_013,Placed,7.00,PYTHON,1
PLACE_01004,2020,USN_2025_120,COMP_011,Placed,9.00,DATABRICKS_DE,1
PLACE_01005,2022,USN_2025_261,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01006,2024,USN_2025_187,COMP_004,Placed,38.00,CPP,1
PLACE_01007,2025,USN_2025_205,COMP_011,Placed,9.00,SQL,1
PLACE_01008,2025,USN_2025_109,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01009,2021,USN_2025_235,COMP_010,Placed,18.00,VECTOR_DATABASES,1
PLACE_01010,2025,USN_2025_243,COMP_006,Placed,28.00,CPP,1
PLACE_01011,2025,USN_2025_008,COMP_013,Placed,7.00,SQL,1
PLACE_01012,2023,USN_2025_492,COMP_011,Placed,9.00,SQL,1
PLACE_01013,2025,USN_2025_078,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01014,2025,USN_2025_347,COMP_013,Placed,7.00,SQL,1
PLACE_01015,2022,USN_2025_417,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_01016,2022,USN_2025_192,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01017,2020,USN_2025_221,COMP_008,Placed,24.00,REACT,1
PLACE_01018,2020,USN_2025_413,COMP_009,Placed,20.00,PYTHON,1
PLACE_01019,2025,USN_2025_258,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01020,2025,USN_2025_467,COMP_005,Placed,32.00,MACHINE_LEARNING,1
PLACE_01021,2021,USN_2025_247,COMP_010,Placed,18.00,JAVA_BACKEND,1
PLACE_01022,2020,USN_2025_069,COMP_004,Placed,38.00,PYTHON,1
PLACE_01023,2023,USN_2025_437,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01024,2025,USN_2025_150,COMP_002,Placed,45.00,PYTHON,1
PLACE_01025,2023,USN_2025_370,COMP_009,Placed,20.00,SQL,1
PLACE_01026,2025,USN_2025_304,COMP_013,Placed,7.00,PYTHON,1
PLACE_01027,2023,USN_2025_159,COMP_012,Placed,8.50,SQL,1
PLACE_01028,2024,USN_2025_025,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01029,2023,USN_2025_103,COMP_002,Placed,45.00,PYTHON,1
PLACE_01030,2020,USN_2025_320,COMP_003,Placed,42.00,SQL,1
PLACE_01031,2025,USN_2025_082,COMP_003,Placed,42.00,AWS_CLOUD,1
PLACE_01032,2020,USN_2025_354,COMP_005,Placed,32.00,SQL,1
PLACE_01033,2023,USN_2025_274,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01034,2022,USN_2025_050,COMP_013,Placed,7.00,PYTHON,1
PLACE_01035,2022,USN_2025_235,COMP_001,Placed,48.00,VECTOR_DATABASES,1
PLACE_01036,2022,USN_2025_033,COMP_013,Placed,7.00,PYTHON,1
PLACE_01037,2025,USN_2025_126,COMP_011,Placed,9.00,JAVA_BACKEND,1
PLACE_01038,2021,USN_2025_089,COMP_009,Placed,20.00,SQL,1
PLACE_01039,2024,USN_2025_033,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01040,2023,USN_2025_012,COMP_002,Placed,45.00,PYSPARK,1
PLACE_01041,2021,USN_2025_262,COMP_011,Placed,9.00,PYTHON,1
PLACE_01042,2022,USN_2025_419,COMP_012,Placed,8.50,CPP,1
PLACE_01043,2023,USN_2025_233,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01044,2021,USN_2025_367,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01045,2020,USN_2025_095,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01046,2022,USN_2025_200,COMP_013,Placed,7.00,PYTHON,1
PLACE_01047,2021,USN_2025_473,COMP_007,Placed,26.00,PYTHON,1
PLACE_01048,2025,USN_2025_392,COMP_009,Placed,20.00,PYTHON,1
PLACE_01049,2020,USN_2025_259,COMP_003,Placed,42.00,LANGCHAIN,1
PLACE_01050,2022,USN_2025_100,COMP_010,Placed,18.00,JAVA_BACKEND,1
PLACE_01051,2024,USN_2025_242,,Not Placed,0.00,CPP,1
PLACE_01052,2022,USN_2025_264,COMP_010,Placed,18.00,PYTHON,1
PLACE_01053,2025,USN_2025_059,COMP_011,Placed,9.00,PYTHON,1
PLACE_01054,2024,USN_2025_097,COMP_004,Placed,38.00,VECTOR_DATABASES,1
PLACE_01055,2024,USN_2025_377,COMP_013,Placed,7.00,SQL,1
PLACE_01056,2024,USN_2025_493,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01057,2023,USN_2025_166,COMP_011,Placed,9.00,REACT,1
PLACE_01058,2023,USN_2025_334,COMP_012,Placed,8.50,JAVA_BACKEND,0
PLACE_01059,2024,USN_2025_026,COMP_009,Placed,20.00,PYTHON,1
PLACE_01060,2020,USN_2025_069,COMP_006,Placed,28.00,SQL,1
PLACE_01061,2024,USN_2025_412,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01062,2021,USN_2025_113,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01063,2024,USN_2025_234,COMP_013,Placed,7.00,PYTHON,1
PLACE_01064,2023,USN_2025_170,COMP_002,Placed,45.00,PYTHON,1
PLACE_01065,2023,USN_2025_257,COMP_010,Placed,18.00,PYTHON,1
PLACE_01066,2021,USN_2025_302,COMP_011,Placed,9.00,REACT,1
PLACE_01067,2021,USN_2025_426,COMP_009,Placed,20.00,PYTHON,1
PLACE_01068,2022,USN_2025_073,COMP_002,Placed,45.00,DATABRICKS_DE,1
PLACE_01069,2020,USN_2025_038,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01070,2020,USN_2025_367,COMP_005,Placed,32.00,SQL,1
PLACE_01071,2020,USN_2025_097,COMP_003,Placed,42.00,VECTOR_DATABASES,1
PLACE_01072,2025,USN_2025_238,COMP_007,Placed,26.00,CPP,1
PLACE_01073,2023,USN_2025_312,,Not Placed,0.00,PYTHON,1
PLACE_01074,2020,USN_2025_378,,Not Placed,0.00,PYTHON,1
PLACE_01075,2022,USN_2025_467,COMP_007,Placed,26.00,PYTHON,1
PLACE_01076,2022,USN_2025_498,COMP_005,Placed,32.00,DEEP_LEARNING,1
PLACE_01077,2020,USN_2025_182,COMP_004,Placed,38.00,JAVA_BACKEND,1
PLACE_01078,2021,USN_2025_463,COMP_005,Placed,32.00,SQL,1
PLACE_01079,2022,USN_2025_111,COMP_010,Placed,18.00,PYSPARK,1
PLACE_01080,2021,USN_2025_211,COMP_005,Placed,32.00,SQL,1
PLACE_01081,2023,USN_2025_024,COMP_013,Placed,7.00,SQL,1
PLACE_01082,2025,USN_2025_090,COMP_011,Placed,9.00,SQL,1
PLACE_01083,2022,USN_2025_077,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01084,2021,USN_2025_389,COMP_003,Placed,42.00,SQL,1
PLACE_01085,2020,USN_2025_103,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01086,2023,USN_2025_267,COMP_013,Placed,7.00,CPP,1
PLACE_01087,2024,USN_2025_265,COMP_009,Placed,20.00,SQL,1
PLACE_01088,2024,USN_2025_258,COMP_004,Placed,38.00,CPP,1
PLACE_01089,2020,USN_2025_131,COMP_011,Placed,9.00,PYTHON,1
PLACE_01090,2023,USN_2025_387,COMP_011,Placed,9.00,SQL,1
PLACE_01091,2023,USN_2025_380,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01092,2023,USN_2025_182,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01093,2023,USN_2025_045,COMP_005,Placed,32.00,REACT,1
PLACE_01094,2024,USN_2025_294,COMP_012,Placed,8.50,DATABRICKS_DE,1
PLACE_01095,2021,USN_2025_037,COMP_011,Placed,9.00,GENAI_LLMS,1
PLACE_01096,2023,USN_2025_424,COMP_012,Placed,8.50,SQL,1
PLACE_01097,2021,USN_2025_421,COMP_011,Placed,9.00,PYTHON,1
PLACE_01098,2023,USN_2025_278,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01099,2022,USN_2025_098,COMP_006,Placed,28.00,SQL,1
PLACE_01100,2025,USN_2025_094,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01101,2022,USN_2025_228,,Not Placed,0.00,JAVA_BACKEND,1
PLACE_01102,2025,USN_2025_390,COMP_009,Placed,20.00,PYTHON,1
PLACE_01103,2022,USN_2025_294,COMP_012,Placed,8.50,CPP,1
PLACE_01104,2023,USN_2025_143,COMP_003,Placed,42.00,SQL,1
PLACE_01105,2021,USN_2025_211,COMP_004,Placed,38.00,SQL,1
PLACE_01106,2025,USN_2025_215,COMP_010,Placed,18.00,PYSPARK,1
PLACE_01107,2024,USN_2025_271,COMP_013,Placed,7.00,PYTHON,1
PLACE_01108,2020,USN_2025_019,COMP_013,Placed,7.00,SQL,1
PLACE_01109,2025,USN_2025_162,COMP_012,Placed,8.50,SQL,1
PLACE_01110,2025,USN_2025_322,COMP_013,Placed,7.00,SQL,1
PLACE_01111,2024,USN_2025_394,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01112,2023,USN_2025_119,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01113,2022,USN_2025_038,COMP_013,Placed,7.00,SQL,1
PLACE_01114,2022,USN_2025_144,COMP_012,Placed,8.50,PYSPARK,1
PLACE_01115,2021,USN_2025_263,COMP_001,Placed,48.00,PYTHON,1
PLACE_01116,2023,USN_2025_040,COMP_010,Placed,18.00,PYTHON,1
PLACE_01117,2024,USN_2025_478,COMP_009,Placed,20.00,SQL,1
PLACE_01118,2023,USN_2025_423,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01119,2023,USN_2025_096,COMP_013,Placed,7.00,PYTHON,1
PLACE_01120,2022,USN_2025_282,COMP_009,Placed,20.00,SQL,1
PLACE_01121,2024,USN_2025_299,COMP_011,Placed,9.00,MACHINE_LEARNING,1
PLACE_01122,2020,USN_2025_097,COMP_006,Placed,28.00,MACHINE_LEARNING,1
PLACE_01123,2025,USN_2025_399,COMP_013,Placed,7.00,PYTHON,1
PLACE_01124,2022,USN_2025_278,COMP_013,Placed,7.00,AWS_CLOUD,1
PLACE_01125,2024,USN_2025_114,COMP_013,Placed,7.00,SQL,1
PLACE_01126,2021,USN_2025_125,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01127,2025,USN_2025_363,COMP_010,Placed,18.00,PYTHON,1
PLACE_01128,2025,USN_2025_430,COMP_011,Placed,9.00,SQL,1
PLACE_01129,2022,USN_2025_003,COMP_004,Placed,38.00,CPP,1
PLACE_01130,2021,USN_2025_184,COMP_013,Placed,7.00,PYTHON,1
PLACE_01131,2022,USN_2025_497,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01132,2023,USN_2025_039,COMP_007,Placed,26.00,JAVA_BACKEND,1
PLACE_01133,2024,USN_2025_113,COMP_010,Placed,18.00,MACHINE_LEARNING,1
PLACE_01134,2021,USN_2025_405,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01135,2025,USN_2025_182,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01136,2022,USN_2025_420,COMP_003,Placed,42.00,CPP,1
PLACE_01137,2025,USN_2025_167,COMP_011,Placed,9.00,REACT,1
PLACE_01138,2021,USN_2025_252,COMP_005,Placed,32.00,SQL,1
PLACE_01139,2025,USN_2025_196,COMP_012,Placed,8.50,SQL,1
PLACE_01140,2022,USN_2025_327,COMP_011,Placed,9.00,SQL,1
PLACE_01141,2022,USN_2025_127,COMP_003,Placed,42.00,MACHINE_LEARNING,1
PLACE_01142,2020,USN_2025_367,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01143,2025,USN_2025_322,,Not Placed,0.00,REACT,1
PLACE_01144,2020,USN_2025_199,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01145,2020,USN_2025_122,COMP_012,Placed,8.50,SQL,1
PLACE_01146,2025,USN_2025_343,COMP_013,Placed,7.00,SQL,1
PLACE_01147,2021,USN_2025_077,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01148,2023,USN_2025_124,COMP_005,Placed,32.00,SQL,1
PLACE_01149,2022,USN_2025_001,COMP_001,Placed,48.00,DATABRICKS_DE,1
PLACE_01150,2024,USN_2025_367,COMP_011,Placed,9.00,SQL,1
PLACE_01151,2020,USN_2025_465,,Not Placed,0.00,VECTOR_DATABASES,1
PLACE_01152,2021,USN_2025_295,COMP_013,Placed,7.00,REACT,1
PLACE_01153,2025,USN_2025_098,COMP_005,Placed,32.00,SQL,1
PLACE_01154,2021,USN_2025_141,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01155,2021,USN_2025_099,COMP_002,Placed,45.00,GENAI_LLMS,1
PLACE_01156,2025,USN_2025_410,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01157,2024,USN_2025_330,COMP_010,Placed,18.00,CPP,1
PLACE_01158,2025,USN_2025_314,COMP_011,Placed,9.00,REACT,1
PLACE_01159,2024,USN_2025_342,COMP_009,Placed,20.00,SQL,1
PLACE_01160,2025,USN_2025_269,COMP_005,Placed,32.00,VECTOR_DATABASES,1
PLACE_01161,2020,USN_2025_310,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01162,2024,USN_2025_204,COMP_008,Placed,24.00,REACT,1
PLACE_01163,2020,USN_2025_018,COMP_013,Placed,7.00,PYTHON,1
PLACE_01164,2024,USN_2025_446,COMP_011,Placed,9.00,SQL,1
PLACE_01165,2024,USN_2025_074,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01166,2025,USN_2025_181,COMP_013,Placed,7.00,PYTHON,1
PLACE_01167,2024,USN_2025_499,COMP_005,Placed,32.00,MACHINE_LEARNING,1
PLACE_01168,2020,USN_2025_152,COMP_010,Placed,18.00,PYTHON,1
PLACE_01169,2025,USN_2025_347,COMP_013,Placed,7.00,PYTHON,1
PLACE_01170,2022,USN_2025_121,COMP_007,Placed,26.00,REACT,1
PLACE_01171,2020,USN_2025_334,COMP_013,Placed,7.00,PYTHON,0
PLACE_01172,2022,USN_2025_102,COMP_012,Placed,8.50,SQL,1
PLACE_01173,2021,USN_2025_368,COMP_009,Placed,20.00,PYTHON,1
PLACE_01174,2025,USN_2025_467,COMP_006,Placed,28.00,PYTHON,1
PLACE_01175,2021,USN_2025_308,COMP_003,Placed,42.00,AWS_CLOUD,1
PLACE_01176,2025,USN_2025_317,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01177,2025,USN_2025_071,COMP_005,Placed,32.00,SQL,1
PLACE_01178,2020,USN_2025_424,,Not Placed,0.00,DEEP_LEARNING,1
PLACE_01179,2022,USN_2025_325,COMP_013,Placed,7.00,SQL,1
PLACE_01180,2025,USN_2025_058,COMP_012,Placed,8.50,REACT,1
PLACE_01181,2022,USN_2025_112,COMP_013,Placed,7.00,PYTHON,1
PLACE_01182,2025,USN_2025_115,,Not Placed,0.00,DATABRICKS_DE,1
PLACE_01183,2022,USN_2025_223,COMP_008,Placed,24.00,JAVA_BACKEND,1
PLACE_01184,2021,USN_2025_446,COMP_011,Placed,9.00,PYTHON,1
PLACE_01185,2020,USN_2025_103,COMP_002,Placed,45.00,PYTHON,1
PLACE_01186,2025,USN_2025_493,COMP_004,Placed,38.00,GENAI_LLMS,1
PLACE_01187,2023,USN_2025_037,COMP_013,Placed,7.00,VECTOR_DATABASES,1
PLACE_01188,2022,USN_2025_495,COMP_004,Placed,38.00,DEEP_LEARNING,1
PLACE_01189,2022,USN_2025_391,COMP_012,Placed,8.50,SQL,1
PLACE_01190,2023,USN_2025_003,COMP_003,Placed,42.00,CPP,1
PLACE_01191,2020,USN_2025_032,COMP_011,Placed,9.00,REACT,1
PLACE_01192,2022,USN_2025_089,COMP_009,Placed,20.00,SQL,1
PLACE_01193,2020,USN_2025_040,COMP_012,Placed,8.50,LANGCHAIN,1
PLACE_01194,2022,USN_2025_189,COMP_011,Placed,9.00,REACT,1
PLACE_01195,2024,USN_2025_465,COMP_011,Placed,9.00,PYTHON,1
PLACE_01196,2022,USN_2025_171,COMP_008,Placed,24.00,AWS_CLOUD,1
PLACE_01197,2024,USN_2025_028,COMP_004,Placed,38.00,PYTHON,1
PLACE_01198,2025,USN_2025_255,COMP_011,Placed,9.00,REACT,1
PLACE_01199,2020,USN_2025_279,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01200,2022,USN_2025_112,COMP_011,Placed,9.00,SQL,1
PLACE_01201,2021,USN_2025_243,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01202,2021,USN_2025_015,COMP_005,Placed,32.00,MACHINE_LEARNING,1
PLACE_01203,2023,USN_2025_343,COMP_013,Placed,7.00,SQL,1
PLACE_01204,2021,USN_2025_307,COMP_003,Placed,42.00,GENAI_LLMS,1
PLACE_01205,2024,USN_2025_182,COMP_004,Placed,38.00,REACT,1
PLACE_01206,2021,USN_2025_242,COMP_013,Placed,7.00,SQL,1
PLACE_01207,2021,USN_2025_235,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01208,2021,USN_2025_435,COMP_011,Placed,9.00,PYTHON,1
PLACE_01209,2022,USN_2025_170,COMP_002,Placed,45.00,PYTHON,1
PLACE_01210,2023,USN_2025_336,COMP_013,Placed,7.00,SQL,1
PLACE_01211,2020,USN_2025_430,COMP_012,Placed,8.50,SQL,1
PLACE_01212,2023,USN_2025_065,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01213,2024,USN_2025_479,COMP_013,Placed,7.00,PYTHON,1
PLACE_01214,2022,USN_2025_133,COMP_012,Placed,8.50,SQL,1
PLACE_01215,2025,USN_2025_381,,Not Placed,0.00,COMPUTER_VISION,1
PLACE_01216,2022,USN_2025_098,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01217,2021,USN_2025_475,COMP_011,Placed,9.00,SQL,1
PLACE_01218,2021,USN_2025_047,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01219,2024,USN_2025_462,COMP_013,Placed,7.00,SQL,1
PLACE_01220,2025,USN_2025_234,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01221,2022,USN_2025_259,COMP_010,Placed,18.00,LANGCHAIN,1
PLACE_01222,2025,USN_2025_421,COMP_005,Placed,32.00,JAVA_BACKEND,1
PLACE_01223,2020,USN_2025_448,COMP_012,Placed,8.50,VECTOR_DATABASES,1
PLACE_01224,2023,USN_2025_023,COMP_003,Placed,42.00,SQL,1
PLACE_01225,2022,USN_2025_313,,Not Placed,0.00,AWS_CLOUD,1
PLACE_01226,2025,USN_2025_040,COMP_010,Placed,18.00,PYTHON,1
PLACE_01227,2020,USN_2025_358,COMP_005,Placed,32.00,SQL,1
PLACE_01228,2020,USN_2025_393,COMP_004,Placed,38.00,CPP,1
PLACE_01229,2023,USN_2025_158,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01230,2020,USN_2025_455,COMP_011,Placed,9.00,SQL,1
PLACE_01231,2024,USN_2025_131,COMP_012,Placed,8.50,SQL,1
PLACE_01232,2020,USN_2025_193,COMP_006,Placed,28.00,PYTHON,1
PLACE_01233,2025,USN_2025_401,COMP_013,Placed,7.00,SQL,1
PLACE_01234,2024,USN_2025_011,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01235,2020,USN_2025_194,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01236,2021,USN_2025_331,COMP_013,Placed,7.00,SQL,1
PLACE_01237,2020,USN_2025_116,COMP_012,Placed,8.50,SQL,1
PLACE_01238,2024,USN_2025_252,COMP_005,Placed,32.00,SQL,1
PLACE_01239,2020,USN_2025_181,COMP_012,Placed,8.50,AWS_CLOUD,1
PLACE_01240,2020,USN_2025_067,COMP_013,Placed,7.00,SQL,1
PLACE_01241,2020,USN_2025_341,COMP_013,Placed,7.00,PYTHON,1
PLACE_01242,2024,USN_2025_304,COMP_013,Placed,7.00,PYTHON,1
PLACE_01243,2020,USN_2025_331,COMP_013,Placed,7.00,SQL,1
PLACE_01244,2023,USN_2025_077,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01245,2025,USN_2025_485,COMP_003,Placed,42.00,NLP,1
PLACE_01246,2023,USN_2025_048,COMP_002,Placed,45.00,PYTHON,1
PLACE_01247,2024,USN_2025_101,COMP_013,Placed,7.00,PYTHON,1
PLACE_01248,2021,USN_2025_136,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01249,2023,USN_2025_001,COMP_004,Placed,38.00,PYTHON,1
PLACE_01250,2025,USN_2025_460,COMP_006,Placed,28.00,PYTHON,1
PLACE_01251,2022,USN_2025_374,COMP_002,Placed,45.00,PYTHON,1
PLACE_01252,2025,USN_2025_216,COMP_009,Placed,20.00,SQL,1
PLACE_01253,2023,USN_2025_234,COMP_013,Placed,7.00,PYTHON,1
PLACE_01254,2022,USN_2025_320,COMP_001,Placed,48.00,DATABRICKS_DE,1
PLACE_01255,2024,USN_2025_419,COMP_012,Placed,8.50,CPP,1
PLACE_01256,2025,USN_2025_449,COMP_013,Placed,7.00,COMPUTER_VISION,1
PLACE_01257,2021,USN_2025_413,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01258,2022,USN_2025_127,COMP_003,Placed,42.00,JAVA_BACKEND,1
PLACE_01259,2022,USN_2025_411,COMP_004,Placed,38.00,COMPUTER_VISION,1
PLACE_01260,2025,USN_2025_398,COMP_009,Placed,20.00,PYTHON,1
PLACE_01261,2023,USN_2025_214,COMP_001,Placed,48.00,PYSPARK,1
PLACE_01262,2022,USN_2025_490,COMP_003,Placed,42.00,PYTHON,1
PLACE_01263,2024,USN_2025_132,COMP_013,Placed,7.00,PYTHON,1
PLACE_01264,2025,USN_2025_375,COMP_003,Placed,42.00,PYTHON,1
PLACE_01265,2024,USN_2025_443,,Not Placed,0.00,SQL,1
PLACE_01266,2025,USN_2025_408,COMP_002,Placed,45.00,MACHINE_LEARNING,1
PLACE_01267,2024,USN_2025_441,COMP_005,Placed,32.00,SQL,1
PLACE_01268,2023,USN_2025_059,COMP_010,Placed,18.00,PYTHON,1
PLACE_01269,2025,USN_2025_279,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01270,2021,USN_2025_248,COMP_011,Placed,9.00,PYTHON,1
PLACE_01271,2023,USN_2025_098,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01272,2024,USN_2025_493,COMP_012,Placed,8.50,SQL,1
PLACE_01273,2025,USN_2025_397,COMP_009,Placed,20.00,SQL,1
PLACE_01274,2023,USN_2025_163,COMP_006,Placed,28.00,MACHINE_LEARNING,1
PLACE_01275,2024,USN_2025_243,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01276,2020,USN_2025_489,COMP_012,Placed,8.50,SQL,1
PLACE_01277,2020,USN_2025_177,COMP_009,Placed,20.00,PYTHON,1
PLACE_01278,2022,USN_2025_215,COMP_007,Placed,26.00,CPP,1
PLACE_01279,2021,USN_2025_332,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01280,2020,USN_2025_366,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01281,2024,USN_2025_245,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01282,2023,USN_2025_214,COMP_002,Placed,45.00,PYTHON,1
PLACE_01283,2025,USN_2025_421,COMP_010,Placed,18.00,PYTHON,1
PLACE_01284,2023,USN_2025_286,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01285,2022,USN_2025_495,COMP_002,Placed,45.00,DEEP_LEARNING,1
PLACE_01286,2023,USN_2025_428,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01287,2020,USN_2025_043,COMP_001,Placed,48.00,DATABRICKS_DE,1
PLACE_01288,2023,USN_2025_172,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01289,2020,USN_2025_044,COMP_003,Placed,42.00,SQL,1
PLACE_01290,2020,USN_2025_234,COMP_012,Placed,8.50,JAVA_BACKEND,1
PLACE_01291,2021,USN_2025_336,COMP_013,Placed,7.00,PYTHON,1
PLACE_01292,2022,USN_2025_274,COMP_005,Placed,32.00,SQL,1
PLACE_01293,2024,USN_2025_449,COMP_013,Placed,7.00,DATABRICKS_DE,1
PLACE_01294,2020,USN_2025_314,COMP_012,Placed,8.50,CPP,1
PLACE_01295,2025,USN_2025_295,COMP_011,Placed,9.00,REACT,1
PLACE_01296,2022,USN_2025_362,COMP_010,Placed,18.00,PYTHON,1
PLACE_01297,2024,USN_2025_142,COMP_007,Placed,26.00,PYTHON,1
PLACE_01298,2025,USN_2025_316,COMP_008,Placed,24.00,VECTOR_DATABASES,1
PLACE_01299,2023,USN_2025_179,COMP_002,Placed,45.00,LANGCHAIN,1
PLACE_01300,2022,USN_2025_447,COMP_004,Placed,38.00,PYTHON,1
PLACE_01301,2025,USN_2025_356,COMP_002,Placed,45.00,PYTHON,1
PLACE_01302,2022,USN_2025_076,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01303,2022,USN_2025_094,COMP_003,Placed,42.00,PYTHON,1
PLACE_01304,2023,USN_2025_062,COMP_004,Placed,38.00,AWS_CLOUD,1
PLACE_01305,2023,USN_2025_454,COMP_001,Placed,48.00,SQL,1
PLACE_01306,2022,USN_2025_456,COMP_007,Placed,26.00,GENAI_LLMS,1
PLACE_01307,2025,USN_2025_112,COMP_013,Placed,7.00,SQL,1
PLACE_01308,2021,USN_2025_247,COMP_013,Placed,7.00,CPP,1
PLACE_01309,2020,USN_2025_226,COMP_013,Placed,7.00,SQL,1
PLACE_01310,2023,USN_2025_285,COMP_013,Placed,7.00,SQL,1
PLACE_01311,2021,USN_2025_023,COMP_010,Placed,18.00,PYTHON,1
PLACE_01312,2023,USN_2025_290,COMP_005,Placed,32.00,AWS_CLOUD,1
PLACE_01313,2022,USN_2025_185,COMP_013,Placed,7.00,SQL,1
PLACE_01314,2021,USN_2025_136,COMP_010,Placed,18.00,AWS_CLOUD,1
PLACE_01315,2025,USN_2025_358,COMP_012,Placed,8.50,SQL,1
PLACE_01316,2025,USN_2025_237,COMP_013,Placed,7.00,DATABRICKS_DE,1
PLACE_01317,2024,USN_2025_136,COMP_013,Placed,7.00,SQL,1
PLACE_01318,2020,USN_2025_275,COMP_013,Placed,7.00,PYSPARK,1
PLACE_01319,2020,USN_2025_051,COMP_008,Placed,24.00,REACT,1
PLACE_01320,2023,USN_2025_232,COMP_005,Placed,32.00,CPP,1
PLACE_01321,2020,USN_2025_128,COMP_012,Placed,8.50,SQL,1
PLACE_01322,2024,USN_2025_377,COMP_005,Placed,32.00,SQL,1
PLACE_01323,2025,USN_2025_441,COMP_007,Placed,26.00,PYTHON,1
PLACE_01324,2021,USN_2025_278,,Not Placed,0.00,LANGCHAIN,1
PLACE_01325,2021,USN_2025_141,COMP_009,Placed,20.00,JAVA_BACKEND,1
PLACE_01326,2025,USN_2025_110,COMP_012,Placed,8.50,CPP,1
PLACE_01327,2022,USN_2025_458,COMP_012,Placed,8.50,SQL,1
PLACE_01328,2025,USN_2025_217,COMP_010,Placed,18.00,AWS_CLOUD,1
