skill_id,student_id,skill_name,skill_category,proficiency_level,certified_flag
SSK_01061,USN_2025_242,SQL,Data Engineering & Cloud,Beginner,false
SSK_01062,USN_2025_242,CPP,Core Engineering,Beginner,false
SSK_01063,USN_2025_242,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01064,USN_2025_243,CPP,Core Engineering,Advanced,false
SSK_01065,USN_2025_243,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01066,USN_2025_243,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01067,USN_2025_243,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01068,USN_2025_243,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01069,USN_2025_243,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01070,USN_2025_244,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01071,USN_2025_244,REACT,Core Engineering,Advanced,false
SSK_01072,USN_2025_244,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01073,USN_2025_245,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01074,USN_2025_245,JAVA_BACKEND,Core Engineering,Beginner,true
SSK_01075,USN_2025_245,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01076,USN_2025_246,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01077,USN_2025_246,CPP,Core Engineering,Advanced,true
SSK_01078,USN_2025_246,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01079,USN_2025_247,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01080,USN_2025_247,CPP,Core Engineering,Intermediate,false
SSK_01081,USN_2025_247,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01082,USN_2025_247,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01083,USN_2025_247,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01084,USN_2025_248,CPP,Core Engineering,Intermediate,false
SSK_01085,USN_2025_248,PYTHON,Core Engineering,Beginner,false
SSK_01086,USN_2025_248,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01087,USN_2025_248,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01088,USN_2025_249,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01089,USN_2025_249,CPP,Core Engineering,Intermediate,false
SSK_01090,USN_2025_249,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01091,USN_2025_250,PYTHON,Core Engineering,Beginner,false
SSK_01092,USN_2025_250,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01093,USN_2025_250,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01094,USN_2025_250,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01095,USN_2025_250,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01096,USN_2025_250,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01097,USN_2025_251,PYTHON,Core Engineering,Intermediate,true
SSK_01098,USN_2025_251,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01099,USN_2025_251,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01100,USN_2025_251,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01101,USN_2025_251,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01102,USN_2025_252,REACT,Core Engineering,Beginner,false
SSK_01103,USN_2025_252,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01104,USN_2025_252,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01105,USN_2025_252,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_01106,USN_2025_252,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01107,USN_2025_252,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01108,USN_2025_253,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01109,USN_2025_253,CPP,Core Engineering,Advanced,true
SSK_01110,USN_2025_253,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_01111,USN_2025_253,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01112,USN_2025_254,CPP,Core Engineering,Beginner,false
SSK_01113,USN_2025_254,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01114,USN_2025_254,GENAI_LLMS,AI / GenAI,Advanced,true
SSK_01115,USN_2025_254,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01116,USN_2025_254,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01117,USN_2025_254,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01118,USN_2025_255,REACT,Core Engineering,Advanced,false
SSK_01119,USN_2025_255,CPP,Core Engineering,Advanced,false
SSK_01120,USN_2025_255,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01121,USN_2025_255,LANGCHAIN,AI / GenAI,Beginner,true
SSK_01122,USN_2025_256,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01123,USN_2025_256,CPP,Core Engineering,Beginner,true
SSK_01124,USN_2025_256,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01125,USN_2025_256,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_01126,USN_2025_256,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01127,USN_2025_257,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01128,USN_2025_257,PYTHON,Core Engineering,Advanced,true
SSK_01129,USN_2025_257,DATABRICKS_DE,Data Engineering & Cloud,Advanced,true
SSK_01130,USN_2025_257,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01131,USN_2025_257,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01132,USN_2025_257,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01133,USN_2025_258,SQL,Data Engineering & Cloud,Advanced,false
SSK_01134,USN_2025_258,CPP,Core Engineering,Intermediate,false
SSK_01135,USN_2025_258,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_01136,USN_2025_258,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01137,USN_2025_258,GENAI_LLMS,AI / GenAI,Advanced,false
SSK_01138,USN_2025_259,REACT,Core Engineering,Advanced,false
SSK_01139,USN_2025_259,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01140,USN_2025_259,LANGCHAIN,AI / GenAI,Intermediate,true
SSK_01141,USN_2025_259,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01142,USN_2025_260,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01143,USN_2025_260,CPP,Core Engineering,Intermediate,false
SSK_01144,USN_2025_260,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01145,USN_2025_260,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01146,USN_2025_261,REACT,Core Engineering,Beginner,false
SSK_01147,USN_2025_261,SQL,Data Engineering & Cloud,Beginner,false
SSK_01148,USN_2025_261,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01149,USN_2025_261,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01150,USN_2025_261,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01151,USN_2025_262,REACT,Core Engineering,Intermediate,false
SSK_01152,USN_2025_262,PYTHON,Core Engineering,Intermediate,false
SSK_01153,USN_2025_262,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01154,USN_2025_263,PYTHON,Core Engineering,Advanced,true
SSK_01155,USN_2025_263,CPP,Core Engineering,Advanced,true
SSK_01156,USN_2025_263,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01157,USN_2025_264,PYTHON,Core Engineering,Advanced,false
SSK_01158,USN_2025_264,SQL,Data Engineering & Cloud,Advanced,false
SSK_01159,USN_2025_264,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01160,USN_2025_264,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01161,USN_2025_264,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01162,USN_2025_265,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01163,USN_2025_265,SQL,Data Engineering & Cloud,Beginner,false
SSK_01164,USN_2025_265,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01165,USN_2025_265,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_01166,USN_2025_265,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01167,USN_2025_265,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01168,USN_2025_266,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01169,USN_2025_266,REACT,Core Engineering,Advanced,false
SSK_01170,USN_2025_266,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01171,USN_2025_266,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01172,USN_2025_266,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01173,USN_2025_267,CPP,Core Engineering,Beginner,true
SSK_01174,USN_2025_267,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01175,USN_2025_267,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_01176,USN_2025_267,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01177,USN_2025_267,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_01178,USN_2025_268,SQL,Data Engineering & Cloud,Advanced,false
SSK_01179,USN_2025_268,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01180,USN_2025_268,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01181,USN_2025_268,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01182,USN_2025_269,CPP,Core Engineering,Advanced,true
SSK_01183,USN_2025_269,REACT,Core Engineering,Intermediate,true
SSK_01184,USN_2025_269,PYSPARK,Data Engineering & Cloud,Advanced,false
SSK_01185,USN_2025_269,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01186,USN_2025_270,PYTHON,Core Engineering,Advanced,true
SSK_01187,USN_2025_270,REACT,Core Engineering,Intermediate,false
SSK_01188,USN_2025_270,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01189,USN_2025_270,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01190,USN_2025_271,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01191,USN_2025_271,PYTHON,Core Engineering,Beginner,false
SSK_01192,USN_2025_271,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01193,USN_2025_272,CPP,Core Engineering,Advanced,false
SSK_01194,USN_2025_272,REACT,Core Engineering,Intermediate,false
SSK_01195,USN_2025_272,LANGCHAIN,AI / GenAI,Advanced,true
SSK_01196,USN_2025_272,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01197,USN_2025_273,SQL,Data Engineering & Cloud,Advanced,false
SSK_01198,USN_2025_273,REACT,Core Engineering,Advanced,true
SSK_01199,USN_2025_273,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_01200,USN_2025_273,DATABRICKS_DE,Data Engineering & Cloud,Beginner,true
SSK_01201,USN_2025_273,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01202,USN_2025_273,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01203,USN_2025_274,SQL,Data Engineering & Cloud,Beginner,false
SSK_01204,USN_2025_274,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01205,USN_2025_274,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01206,USN_2025_274,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01207,USN_2025_274,LANGCHAIN,AI / GenAI,Advanced,true
SSK_01208,USN_2025_275,JAVA_BACKEND,Core Engineering,Beginner,true
SSK_01209,USN_2025_275,REACT,Core Engineering,Intermediate,false
SSK_01210,USN_2025_275,AWS_CLOUD,Data Engineering & Cloud,Advanced,true
SSK_01211,USN_2025_275,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01212,USN_2025_275,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01213,USN_2025_276,PYTHON,Core Engineering,Beginner,false
SSK_01214,USN_2025_276,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01215,USN_2025_276,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01216,USN_2025_276,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01217,USN_2025_276,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01218,USN_2025_277,CPP,Core Engineering,Intermediate,false
SSK_01219,USN_2025_277,SQL,Data Engineering & Cloud,Advanced,true
SSK_01220,USN_2025_277,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01221,USN_2025_277,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_01222,USN_2025_277,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01223,USN_2025_277,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01224,USN_2025_278,CPP,Core Engineering,Advanced,false
SSK_01225,USN_2025_278,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01226,USN_2025_278,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01227,USN_2025_278,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01228,USN_2025_278,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01229,USN_2025_279,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01230,USN_2025_279,REACT,Core Engineering,Beginner,true
SSK_01231,USN_2025_279,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01232,USN_2025_280,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01233,USN_2025_280,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01234,USN_2025_280,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_01235,USN_2025_280,LANGCHAIN,AI / GenAI,Beginner,true
SSK_01236,USN_2025_280,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01237,USN_2025_280,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01238,USN_2025_281,PYTHON,Core Engineering,Beginner,false
SSK_01239,USN_2025_281,CPP,Core Engineering,Advanced,false
SSK_01240,USN_2025_281,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01241,USN_2025_281,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01242,USN_2025_281,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01243,USN_2025_282,SQL,Data Engineering & Cloud,Advanced,false
SSK_01244,USN_2025_282,CPP,Core Engineering,Beginner,true
SSK_01245,USN_2025_282,LANGCHAIN,AI / GenAI,Intermediate,true
SSK_01246,USN_2025_282,AWS_CLOUD,Data Engineering & Cloud,Beginner,true
SSK_01247,USN_2025_282,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01248,USN_2025_282,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01249,USN_2025_283,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01250,USN_2025_283,PYTHON,Core Engineering,Intermediate,false
SSK_01251,USN_2025_283,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01252,USN_2025_284,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_01253,USN_2025_284,PYTHON,Core Engineering,Advanced,false
SSK_01254,USN_2025_284,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01255,USN_2025_284,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01256,USN_2025_284,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01257,USN_2025_285,SQL,Data Engineering & Cloud,Advanced,false
SSK_01258,USN_2025_285,REACT,Core Engineering,Beginner,false
SSK_01259,USN_2025_285,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01260,USN_2025_285,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01261,USN_2025_285,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01262,USN_2025_286,REACT,Core Engineering,Beginner,false
SSK_01263,USN_2025_286,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01264,USN_2025_286,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01265,USN_2025_286,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01266,USN_2025_287,CPP,Core Engineering,Advanced,true
SSK_01267,USN_2025_287,PYTHON,Core Engineering,Intermediate,true
SSK_01268,USN_2025_287,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01269,USN_2025_287,VECTOR_DATABASES,AI / GenAI,Intermediate,true
SSK_01270,USN_2025_288,JAVA_BACKEND,Core Engineering,Advanced,true
SSK_01271,USN_2025_288,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01272,USN_2025_288,GENAI_LLMS,AI / GenAI,Advanced,false
SSK_01273,USN_2025_288,DATABRICKS_DE,Data Engineering & Cloud,Advanced,true
SSK_01274,USN_2025_289,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01275,USN_2025_289,REACT,Core Engineering,Beginner,false
SSK_01276,USN_2025_289,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01277,USN_2025_289,MACHINE_LEARNING,AI / GenAI,Intermediate,true
SSK_01278,USN_2025_290,REACT,Core Engineering,Intermediate,false
SSK_01279,USN_2025_290,SQL,Data Engineering & Cloud,Advanced,false
SSK_01280,USN_2025_290,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01281,USN_2025_290,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01282,USN_2025_290,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01283,USN_2025_290,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01284,USN_2025_291,PYTHON,Core Engineering,Intermediate,true
SSK_01285,USN_2025_291,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01286,USN_2025_291,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01287,USN_2025_291,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01288,USN_2025_291,AWS_CLOUD,Data Engineering & Cloud,Beginner,false
SSK_01289,USN_2025_291,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,false
SSK_01290,USN_2025_292,SQL,Data Engineering & Cloud,Advanced,true
SSK_01291,USN_2025_292,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01292,USN_2025_292,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01293,USN_2025_292,PYSPARK,Data Engineering & Cloud,Intermediate,false
SSK_01294,USN_2025_293,REACT,Core Engineering,Advanced,false
SSK_01295,USN_2025_293,JAVA_BACKEND,Core Engineering,Intermediate,true
SSK_01296,USN_2025_293,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01297,USN_2025_294,CPP,Core Engineering,Beginner,false
SSK_01298,USN_2025_294,REACT,Core Engineering,Advanced,false
SSK_01299,USN_2025_294,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01300,USN_2025_295,CPP,Core Engineering,Advanced,false
SSK_01301,USN_2025_295,REACT,Core Engineering,Intermediate,false
SSK_01302,USN_2025_295,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01303,USN_2025_295,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01304,USN_2025_295,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01305,USN_2025_295,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01306,USN_2025_296,PYTHON,Core Engineering,Advanced,false
SSK_01307,USN_2025_296,CPP,Core Engineering,Beginner,false
SSK_01308,USN_2025_296,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_01309,USN_2025_296,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01310,USN_2025_297,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01311,USN_2025_297,REACT,Core Engineering,Intermediate,false
SSK_01312,USN_2025_297,LANGCHAIN,AI / GenAI,Intermediate,false
SSK_01313,USN_2025_297,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01314,USN_2025_297,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01315,USN_2025_298,SQL,Data Engineering & Cloud,Advanced,false
SSK_01316,USN_2025_298,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01317,USN_2025_298,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01318,USN_2025_298,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01319,USN_2025_299,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01320,USN_2025_299,REACT,Core Engineering,Beginner,false
SSK_01321,USN_2025_299,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01322,USN_2025_299,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01323,USN_2025_299,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01324,USN_2025_299,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01325,USN_2025_300,SQL,Data Engineering & Cloud,Beginner,false
SSK_01326,USN_2025_300,PYTHON,Core Engineering,Beginner,true
SSK_01327,USN_2025_300,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01328,USN_2025_300,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_01329,USN_2025_300,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01330,USN_2025_300,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01331,USN_2025_301,REACT,Core Engineering,Intermediate,false
SSK_01332,USN_2025_301,CPP,Core Engineering,Intermediate,false
SSK_01333,USN_2025_301,VECTOR_DATABASES,AI / GenAI,Beginner,false
SSK_01334,USN_2025_301,GENAI_LLMS,AI / GenAI,Beginner,true
SSK_01335,USN_2025_302,REACT,Core Engineering,Intermediate,false
SSK_01336,USN_2025_302,JAVA_BACKEND,Core Engineering,Advanced,false
SSK_01337,USN_2025_302,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01338,USN_2025_302,DATABRICKS_DE,Data Engineering & Cloud,Beginner,false
SSK_01339,USN_2025_302,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01340,USN_2025_302,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01341,USN_2025_303,REACT,Core Engineering,Intermediate,true
SSK_01342,USN_2025_303,PYTHON,Core Engineering,Beginner,true
SSK_01343,USN_2025_303,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01344,USN_2025_303,MACHINE_LEARNING,AI / GenAI,Intermediate,false
SSK_01345,USN_2025_303,PYSPARK,Data Engineering & Cloud,Beginner,false
SSK_01346,USN_2025_304,PYTHON,Core Engineering,Beginner,true
SSK_01347,USN_2025_304,CPP,Core Engineering,Beginner,false
SSK_01348,USN_2025_304,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01349,USN_2025_305,PYTHON,Core Engineering,Intermediate,false
SSK_01350,USN_2025_305,CPP,Core Engineering,Advanced,true
SSK_01351,USN_2025_305,GENAI_LLMS,AI / GenAI,Beginner,false
SSK_01352,USN_2025_306,SQL,Data Engineering & Cloud,Beginner,true
SSK_01353,USN_2025_306,PYTHON,Core Engineering,Advanced,false
SSK_01354,USN_2025_306,PYSPARK,Data Engineering & Cloud,Beginner,true
SSK_01355,USN_2025_307,REACT,Core Engineering,Intermediate,false
SSK_01356,USN_2025_307,SQL,Data Engineering & Cloud,Advanced,false
SSK_01357,USN_2025_307,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01358,USN_2025_307,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01359,USN_2025_307,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01360,USN_2025_307,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01361,USN_2025_308,REACT,Core Engineering,Intermediate,true
SSK_01362,USN_2025_308,JAVA_BACKEND,Core Engineering,Beginner,true
SSK_01363,USN_2025_308,PYSPARK,Data Engineering & Cloud,Intermediate,true
SSK_01364,USN_2025_308,AWS_CLOUD,Data Engineering & Cloud,Advanced,false
SSK_01365,USN_2025_309,SQL,Data Engineering & Cloud,Advanced,false
SSK_01366,USN_2025_309,JAVA_BACKEND,Core Engineering,Beginner,false
SSK_01367,USN_2025_309,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01368,USN_2025_309,GENAI_LLMS,AI / GenAI,Intermediate,true
SSK_01369,USN_2025_309,LANGCHAIN,AI / GenAI,Intermediate,true
SSK_01370,USN_2025_309,MACHINE_LEARNING,AI / GenAI,Advanced,true
SSK_01371,USN_2025_310,CPP,Core Engineering,Intermediate,false
SSK_01372,USN_2025_310,SQL,Data Engineering & Cloud,Intermediate,false
SSK_01373,USN_2025_310,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01374,USN_2025_310,VECTOR_DATABASES,AI / GenAI,Intermediate,false
SSK_01375,USN_2025_310,MACHINE_LEARNING,AI / GenAI,Beginner,true
SSK_01376,USN_2025_311,REACT,Core Engineering,Beginner,false
SSK_01377,USN_2025_311,PYTHON,Core Engineering,Advanced,true
SSK_01378,USN_2025_311,GENAI_LLMS,AI / GenAI,Intermediate,false
SSK_01379,USN_2025_311,VECTOR_DATABASES,AI / GenAI,Beginner,true
SSK_01380,USN_2025_311,LANGCHAIN,AI / GenAI,Beginner,true
SSK_01381,USN_2025_311,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01382,USN_2025_312,SQL,Data Engineering & Cloud,Beginner,false
SSK_01383,USN_2025_312,PYTHON,Core Engineering,Advanced,false
SSK_01384,USN_2025_312,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01385,USN_2025_312,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01386,USN_2025_313,CPP,Core Engineering,Advanced,false
SSK_01387,USN_2025_313,REACT,Core Engineering,Advanced,false
SSK_01388,USN_2025_313,DATABRICKS_DE,Data Engineering & Cloud,Advanced,false
SSK_01389,USN_2025_313,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01390,USN_2025_313,AWS_CLOUD,Data Engineering & Cloud,Intermediate,false
SSK_01391,USN_2025_314,CPP,Core Engineering,Advanced,false
SSK_01392,USN_2025_314,REACT,Core Engineering,Intermediate,false
SSK_01393,USN_2025_314,MACHINE_LEARNING,AI / GenAI,Beginner,false
SSK_01394,USN_2025_314,LANGCHAIN,AI / GenAI,Advanced,false
SSK_01395,USN_2025_315,CPP,Core Engineering,Intermediate,true
SSK_01396,USN_2025_315,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01397,USN_2025_315,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_01398,USN_2025_316,SQL,Data Engineering & Cloud,Intermediate,true
SSK_01399,USN_2025_316,CPP,Core Engineering,Beginner,false
SSK_01400,USN_2025_316,VECTOR_DATABASES,AI / GenAI,Advanced,false
SSK_01401,USN_2025_316,PYSPARK,Data Engineering & Cloud,Advanced,true
SSK_01402,USN_2025_317,PYTHON,Core Engineering,Intermediate,false
SSK_01403,USN_2025_317,JAVA_BACKEND,Core Engineering,Intermediate,false
SSK_01404,USN_2025_317,LANGCHAIN,AI / GenAI,Advanced,true
SSK_01405,USN_2025_318,CPP,Core Engineering,Intermediate,true
SSK_01406,USN_2025_318,PYTHON,Core Engineering,Beginner,false
SSK_01407,USN_2025_318,LANGCHAIN,AI / GenAI,Beginner,false
SSK_01408,USN_2025_318,MACHINE_LEARNING,AI / GenAI,Advanced,false
SSK_01409,USN_2025_319,REACT,Core Engineering,Beginner,false
SSK_01410,USN_2025_319,SQL,Data Engineering & Cloud,Advanced,false
SSK_01411,USN_2025_319,DATABRICKS_DE,Data Engineering & Cloud,Intermediate,true
SSK_01412,USN_2025_319,VECTOR_DATABASES,AI / GenAI,Advanced,true
SSK_01413,USN_2025_320,SQL,Data Engineering & Cloud,Beginner,false
